,Unnamed: 0,Price_Category,Number of Bedrooms,County,Rent_Price,Land_Price,Population of County,Average_Value_County,Rent_To_Land_Ratio,Average_Value_Bedroom_Count,vat_internal_€m,paye_income_tax_and_usc_€m,self_employed_income_tax_€m,corporation_tax_€m,capital_gains_tax_€m,Net_Income
1558,1558,Standard,Three bed,Offaly,1050.08,12042,83150,865.0164516,0.087201462,971.222,85.55,315.39,29.86,52.38,7.27,56021
1559,1559,Standard,All bedrooms,Offaly,1027.33,12042,83150,865.0164516,0.08531224,878.2833333,85.55,315.39,29.86,52.38,7.27,56021
1560,1560,Standard,1 to 3 bed,Offaly,995.43,12042,83150,865.0164516,0.082663179,847.985,85.55,315.39,29.86,52.38,7.27,56021
1561,1561,Standard,Two bed,Offaly,992.89,12042,83150,865.0164516,0.08245225,847.4525,85.55,315.39,29.86,52.38,7.27,56021
1562,1562,Standard,Three bed,Offaly,981.76,12042,83150,865.0164516,0.081527985,971.222,85.55,315.39,29.86,52.38,7.27,56021
1563,1563,Standard,All bedrooms,Offaly,955.48,12042,83150,865.0164516,0.079345624,878.2833333,85.55,315.39,29.86,52.38,7.27,56021
1564,1564,Standard,Three bed,Offaly,945.54,12042,83150,865.0164516,0.078520179,971.222,85.55,315.39,29.86,52.38,7.27,56021
1565,1565,Standard,All bedrooms,Offaly,924.07,12042,83150,865.0164516,0.076737253,878.2833333,85.55,315.39,29.86,52.38,7.27,56021
1566,1566,Standard,1 to 3 bed,Offaly,923.77,12042,83150,865.0164516,0.07671234,847.985,85.55,315.39,29.86,52.38,7.27,56021
1567,1567,Standard,1 to 2 bed,Offaly,914.57,12042,83150,865.0164516,0.075948347,769.98,85.55,315.39,29.86,52.38,7.27,56021
1568,1568,Standard,All bedrooms,Offaly,902.76,12042,83150,865.0164516,0.074967613,878.2833333,85.55,315.39,29.86,52.38,7.27,56021
1569,1569,Standard,1 to 3 bed,Offaly,891.23,12042,83150,865.0164516,0.074010131,847.985,85.55,315.39,29.86,52.38,7.27,56021
1570,1570,Standard,1 to 3 bed,Offaly,877.98,12042,83150,865.0164516,0.072909816,847.985,85.55,315.39,29.86,52.38,7.27,56021
1571,1571,Budget,Two bed,Offaly,858.23,12042,83150,865.0164516,0.071269723,847.4525,85.55,315.39,29.86,52.38,7.27,56021
1572,1572,Budget,Two bed,Offaly,827.8,12042,83150,865.0164516,0.068742734,847.4525,85.55,315.39,29.86,52.38,7.27,56021
1573,1573,Budget,1 to 2 bed,Offaly,806.53,12042,83150,865.0164516,0.066976416,769.98,85.55,315.39,29.86,52.38,7.27,56021
1574,1574,Budget,1 to 2 bed,Offaly,804.69,12042,83150,865.0164516,0.066823617,769.98,85.55,315.39,29.86,52.38,7.27,56021
1575,1575,Budget,Three bed,Offaly,802.75,12042,83150,865.0164516,0.066662515,971.222,85.55,315.39,29.86,52.38,7.27,56021
1576,1576,Budget,One bed,Offaly,765.21,12042,83150,865.0164516,0.063545092,696.7433333,85.55,315.39,29.86,52.38,7.27,56021
1577,1577,Budget,All bedrooms,Offaly,736.26,12042,83150,865.0164516,0.061141006,878.2833333,85.55,315.39,29.86,52.38,7.27,56021
1578,1578,Budget,All bedrooms,Offaly,723.8,12042,83150,865.0164516,0.060106295,878.2833333,85.55,315.39,29.86,52.38,7.27,56021
1579,1579,Budget,1 to 3 bed,Offaly,720.52,12042,83150,865.0164516,0.059833915,847.985,85.55,315.39,29.86,52.38,7.27,56021
1580,1580,Budget,Two bed,Offaly,710.89,12042,83150,865.0164516,0.059034214,847.4525,85.55,315.39,29.86,52.38,7.27,56021
1581,1581,Budget,One bed,Offaly,699.8,12042,83150,865.0164516,0.05811327,696.7433333,85.55,315.39,29.86,52.38,7.27,56021
1582,1582,Budget,1 to 3 bed,Offaly,678.98,12042,83150,865.0164516,0.056384322,847.985,85.55,315.39,29.86,52.38,7.27,56021
1583,1583,Budget,1 to 2 bed,Offaly,677.02,12042,83150,865.0164516,0.056221558,769.98,85.55,315.39,29.86,52.38,7.27,56021
1584,1584,Budget,1 to 2 bed,Offaly,647.09,12042,83150,865.0164516,0.05373609,769.98,85.55,315.39,29.86,52.38,7.27,56021
1585,1585,Budget,One bed,Offaly,625.22,12042,83150,865.0164516,0.051919947,696.7433333,85.55,315.39,29.86,52.38,7.27,56021
1586,1586,Standard,Four plus bed,Roscommon,1144.66,9000,70259,765.78875,0.127184444,899.708,87.07,69.21,25.23,25.76,8.88,52500
1587,1587,Standard,Three bed,Roscommon,1100.66,9000,70259,765.78875,0.122295556,815.9085714,87.07,69.21,25.23,25.76,8.88,52500
1588,1588,Standard,All bedrooms,Roscommon,1086.1,9000,70259,765.78875,0.120677778,776.2628571,87.07,69.21,25.23,25.76,8.88,52500
1589,1589,Standard,1 to 3 bed,Roscommon,1066.17,9000,70259,765.78875,0.118463333,751.9642857,87.07,69.21,25.23,25.76,8.88,52500
1590,1590,Standard,1 to 2 bed,Roscommon,1016.81,9000,70259,765.78875,0.112978889,700.405,87.07,69.21,25.23,25.76,8.88,52500
1591,1591,Standard,Two bed,Roscommon,1013.6,9000,70259,765.78875,0.112622222,727.1866667,87.07,69.21,25.23,25.76,8.88,52500
1592,1592,Standard,Four plus bed,Roscommon,964.3,9000,70259,765.78875,0.107144444,899.708,87.07,69.21,25.23,25.76,8.88,52500
1593,1593,Standard,Four plus bed,Roscommon,897.82,9000,70259,765.78875,0.099757778,899.708,87.07,69.21,25.23,25.76,8.88,52500
1594,1594,Standard,Three bed,Roscommon,882.63,9000,70259,765.78875,0.09807,815.9085714,87.07,69.21,25.23,25.76,8.88,52500
1595,1595,Budget,All bedrooms,Roscommon,832.03,9000,70259,765.78875,0.092447778,776.2628571,87.07,69.21,25.23,25.76,8.88,52500
1596,1596,Budget,Three bed,Roscommon,830.26,9000,70259,765.78875,0.092251111,815.9085714,87.07,69.21,25.23,25.76,8.88,52500
1597,1597,Budget,All bedrooms,Roscommon,800.55,9000,70259,765.78875,0.08895,776.2628571,87.07,69.21,25.23,25.76,8.88,52500
1598,1598,Budget,Four plus bed,Roscommon,799.26,9000,70259,765.78875,0.088806667,899.708,87.07,69.21,25.23,25.76,8.88,52500
1599,1599,Budget,Three bed,Roscommon,787.94,9000,70259,765.78875,0.087548889,815.9085714,87.07,69.21,25.23,25.76,8.88,52500
1600,1600,Budget,1 to 3 bed,Roscommon,771.24,9000,70259,765.78875,0.085693333,751.9642857,87.07,69.21,25.23,25.76,8.88,52500
1601,1601,Budget,1 to 3 bed,Roscommon,764.29,9000,70259,765.78875,0.084921111,751.9642857,87.07,69.21,25.23,25.76,8.88,52500
1602,1602,Budget,Two bed,Roscommon,764.07,9000,70259,765.78875,0.084896667,727.1866667,87.07,69.21,25.23,25.76,8.88,52500
1603,1603,Budget,All bedrooms,Roscommon,736.63,9000,70259,765.78875,0.081847778,776.2628571,87.07,69.21,25.23,25.76,8.88,52500
1604,1604,Budget,Two bed,Roscommon,727.01,9000,70259,765.78875,0.080778889,727.1866667,87.07,69.21,25.23,25.76,8.88,52500
1605,1605,Budget,Three bed,Roscommon,712.43,9000,70259,765.78875,0.079158889,815.9085714,87.07,69.21,25.23,25.76,8.88,52500
1606,1606,Budget,1 to 3 bed,Roscommon,711.68,9000,70259,765.78875,0.079075556,751.9642857,87.07,69.21,25.23,25.76,8.88,52500
1607,1607,Budget,Three bed,Roscommon,705.11,9000,70259,765.78875,0.078345556,815.9085714,87.07,69.21,25.23,25.76,8.88,52500
1608,1608,Budget,1 to 2 bed,Roscommon,701.84,9000,70259,765.78875,0.077982222,700.405,87.07,69.21,25.23,25.76,8.88,52500
1609,1609,Budget,1 to 2 bed,Roscommon,692.9,9000,70259,765.78875,0.076988889,700.405,87.07,69.21,25.23,25.76,8.88,52500
1610,1610,Budget,Four plus bed,Roscommon,692.5,9000,70259,765.78875,0.076944444,899.708,87.07,69.21,25.23,25.76,8.88,52500
1611,1611,Budget,Three bed,Roscommon,692.33,9000,70259,765.78875,0.076925556,815.9085714,87.07,69.21,25.23,25.76,8.88,52500
1612,1612,Budget,All bedrooms,Roscommon,688.19,9000,70259,765.78875,0.076465556,776.2628571,87.07,69.21,25.23,25.76,8.88,52500
1613,1613,Budget,1 to 3 bed,Roscommon,673.33,9000,70259,765.78875,0.074814444,751.9642857,87.07,69.21,25.23,25.76,8.88,52500
1614,1614,Budget,All bedrooms,Roscommon,661.87,9000,70259,765.78875,0.073541111,776.2628571,87.07,69.21,25.23,25.76,8.88,52500
1615,1615,Budget,1 to 3 bed,Roscommon,652.67,9000,70259,765.78875,0.072518889,751.9642857,87.07,69.21,25.23,25.76,8.88,52500
1616,1616,Budget,Two bed,Roscommon,643.41,9000,70259,765.78875,0.07149,727.1866667,87.07,69.21,25.23,25.76,8.88,52500
1617,1617,Budget,Two bed,Roscommon,635.35,9000,70259,765.78875,0.070594444,727.1866667,87.07,69.21,25.23,25.76,8.88,52500
1618,1618,Budget,All bedrooms,Roscommon,628.47,9000,70259,765.78875,0.06983,776.2628571,87.07,69.21,25.23,25.76,8.88,52500
1619,1619,Budget,1 to 3 bed,Roscommon,624.37,9000,70259,765.78875,0.069374444,751.9642857,87.07,69.21,25.23,25.76,8.88,52500
1620,1620,Budget,1 to 2 bed,Roscommon,621.3,9000,70259,765.78875,0.069033333,700.405,87.07,69.21,25.23,25.76,8.88,52500
1621,1621,Budget,1 to 2 bed,Roscommon,609.77,9000,70259,765.78875,0.067752222,700.405,87.07,69.21,25.23,25.76,8.88,52500
1622,1622,Budget,Two bed,Roscommon,579.68,9000,70259,765.78875,0.064408889,727.1866667,87.07,69.21,25.23,25.76,8.88,52500
1623,1623,Budget,One bed,Roscommon,579.6,9000,70259,765.78875,0.0644,579.255,87.07,69.21,25.23,25.76,8.88,52500
1624,1624,Budget,One bed,Roscommon,578.91,9000,70259,765.78875,0.064323333,579.255,87.07,69.21,25.23,25.76,8.88,52500
1625,1625,Budget,1 to 2 bed,Roscommon,559.81,9000,70259,765.78875,0.062201111,700.405,87.07,69.21,25.23,25.76,8.88,52500
1626,1626,Standard,Four plus bed,Sligo,1346.22,9900,70198,871.682973,0.135981818,1114.0925,156.99,159.56,33.12,38.89,9.71,52284
1627,1627,Standard,All bedrooms,Sligo,1145.13,9900,70198,871.682973,0.115669697,902.1275,156.99,159.56,33.12,38.89,9.71,52284
1628,1628,Standard,Four plus bed,Sligo,1095.5,9900,70198,871.682973,0.110656566,1114.0925,156.99,159.56,33.12,38.89,9.71,52284
1629,1629,Standard,Four plus bed,Sligo,1067.36,9900,70198,871.682973,0.107814141,1114.0925,156.99,159.56,33.12,38.89,9.71,52284
1630,1630,Standard,Three bed,Sligo,1027.6,9900,70198,871.682973,0.10379798,880.085,156.99,159.56,33.12,38.89,9.71,52284
1631,1631,Standard,1 to 3 bed,Sligo,1027.6,9900,70198,871.682973,0.10379798,852.57875,156.99,159.56,33.12,38.89,9.71,52284
1632,1632,Standard,All bedrooms,Sligo,1006.18,9900,70198,871.682973,0.101634343,902.1275,156.99,159.56,33.12,38.89,9.71,52284
1633,1633,Standard,1 to 3 bed,Sligo,956.13,9900,70198,871.682973,0.096578788,852.57875,156.99,159.56,33.12,38.89,9.71,52284
1634,1634,Standard,Four plus bed,Sligo,947.29,9900,70198,871.682973,0.095685859,1114.0925,156.99,159.56,33.12,38.89,9.71,52284
1635,1635,Standard,Three bed,Sligo,921.02,9900,70198,871.682973,0.093032323,880.085,156.99,159.56,33.12,38.89,9.71,52284
1636,1636,Standard,Three bed,Sligo,909.52,9900,70198,871.682973,0.091870707,880.085,156.99,159.56,33.12,38.89,9.71,52284
1637,1637,Standard,All bedrooms,Sligo,897.9,9900,70198,871.682973,0.09069697,902.1275,156.99,159.56,33.12,38.89,9.71,52284
1638,1638,Standard,All bedrooms,Sligo,894.94,9900,70198,871.682973,0.09039798,902.1275,156.99,159.56,33.12,38.89,9.71,52284
1639,1639,Standard,Three bed,Sligo,886.78,9900,70198,871.682973,0.089573737,880.085,156.99,159.56,33.12,38.89,9.71,52284
1640,1640,Standard,Two bed,Sligo,880.98,9900,70198,871.682973,0.088987879,831.0,156.99,159.56,33.12,38.89,9.71,52284
1641,1641,Standard,All bedrooms,Sligo,876.6,9900,70198,871.682973,0.088545455,902.1275,156.99,159.56,33.12,38.89,9.71,52284
1642,1642,Standard,All bedrooms,Sligo,866.58,9900,70198,871.682973,0.087533333,902.1275,156.99,159.56,33.12,38.89,9.71,52284
1643,1643,Standard,1 to 3 bed,Sligo,866.51,9900,70198,871.682973,0.087526263,852.57875,156.99,159.56,33.12,38.89,9.71,52284
1644,1644,Standard,Three bed,Sligo,861.4,9900,70198,871.682973,0.087010101,880.085,156.99,159.56,33.12,38.89,9.71,52284
1645,1645,Budget,1 to 3 bed,Sligo,857.44,9900,70198,871.682973,0.086610101,852.57875,156.99,159.56,33.12,38.89,9.71,52284
1646,1646,Budget,1 to 3 bed,Sligo,855.59,9900,70198,871.682973,0.086423232,852.57875,156.99,159.56,33.12,38.89,9.71,52284
1647,1647,Budget,Two bed,Sligo,850.78,9900,70198,871.682973,0.085937374,831.0,156.99,159.56,33.12,38.89,9.71,52284
1648,1648,Budget,1 to 2 bed,Sligo,844.33,9900,70198,871.682973,0.085285859,766.046,156.99,159.56,33.12,38.89,9.71,52284
1649,1649,Budget,All bedrooms,Sligo,830.54,9900,70198,871.682973,0.083892929,902.1275,156.99,159.56,33.12,38.89,9.71,52284
1650,1650,Budget,1 to 3 bed,Sligo,825.05,9900,70198,871.682973,0.083338384,852.57875,156.99,159.56,33.12,38.89,9.71,52284
1651,1651,Budget,1 to 2 bed,Sligo,806.06,9900,70198,871.682973,0.081420202,766.046,156.99,159.56,33.12,38.89,9.71,52284
1652,1652,Budget,Two bed,Sligo,803.51,9900,70198,871.682973,0.081162626,831.0,156.99,159.56,33.12,38.89,9.71,52284
1653,1653,Budget,1 to 3 bed,Sligo,790.08,9900,70198,871.682973,0.079806061,852.57875,156.99,159.56,33.12,38.89,9.71,52284
1654,1654,Budget,1 to 2 bed,Sligo,788.81,9900,70198,871.682973,0.079677778,766.046,156.99,159.56,33.12,38.89,9.71,52284
1655,1655,Budget,Two bed,Sligo,788.73,9900,70198,871.682973,0.079669697,831.0,156.99,159.56,33.12,38.89,9.71,52284
1656,1656,Budget,1 to 2 bed,Sligo,762.0,9900,70198,871.682973,0.076969697,766.046,156.99,159.56,33.12,38.89,9.71,52284
1657,1657,Budget,All bedrooms,Sligo,699.15,9900,70198,871.682973,0.070621212,902.1275,156.99,159.56,33.12,38.89,9.71,52284
1658,1658,Budget,Three bed,Sligo,674.19,9900,70198,871.682973,0.0681,880.085,156.99,159.56,33.12,38.89,9.71,52284
1659,1659,Budget,One bed,Sligo,670.92,9900,70198,871.682973,0.067769697,661.755,156.99,159.56,33.12,38.89,9.71,52284
1660,1660,Budget,One bed,Sligo,652.59,9900,70198,871.682973,0.065918182,661.755,156.99,159.56,33.12,38.89,9.71,52284
1661,1661,Budget,1 to 3 bed,Sligo,642.23,9900,70198,871.682973,0.064871717,852.57875,156.99,159.56,33.12,38.89,9.71,52284
1662,1662,Budget,1 to 2 bed,Sligo,629.03,9900,70198,871.682973,0.063538384,766.046,156.99,159.56,33.12,38.89,9.71,52284
1663,1663,Standard,Four plus bed,Tipperary,1118.68,17865,167895,780.1601493,0.062618528,975.13,239.31,239.31,87.64,78.01,29.65,54423
1664,1664,Standard,Three bed,Tipperary,1035.13,17865,167895,780.1601493,0.057941786,881.811,239.31,239.31,87.64,78.01,29.65,54423
1665,1665,Standard,All bedrooms,Tipperary,1029.51,17865,167895,780.1601493,0.057627204,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1666,1666,Standard,Three bed,Tipperary,1020.62,17865,167895,780.1601493,0.057129583,881.811,239.31,239.31,87.64,78.01,29.65,54423
1667,1667,Standard,Four plus bed,Tipperary,1006.42,17865,167895,780.1601493,0.056334733,975.13,239.31,239.31,87.64,78.01,29.65,54423
1668,1668,Standard,Four plus bed,Tipperary,1000.82,17865,167895,780.1601493,0.056021271,975.13,239.31,239.31,87.64,78.01,29.65,54423
1669,1669,Standard,Four plus bed,Tipperary,973.88,17865,167895,780.1601493,0.054513294,975.13,239.31,239.31,87.64,78.01,29.65,54423
1670,1670,Standard,1 to 3 bed,Tipperary,958.02,17865,167895,780.1601493,0.053625525,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1671,1671,Standard,All bedrooms,Tipperary,913.63,17865,167895,780.1601493,0.051140778,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1672,1672,Standard,Three bed,Tipperary,902.96,17865,167895,780.1601493,0.050543521,881.811,239.31,239.31,87.64,78.01,29.65,54423
1673,1673,Standard,Four plus bed,Tipperary,901.46,17865,167895,780.1601493,0.050459558,975.13,239.31,239.31,87.64,78.01,29.65,54423
1674,1674,Standard,1 to 3 bed,Tipperary,879.72,17865,167895,780.1601493,0.049242653,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1675,1675,Standard,Three bed,Tipperary,873.73,17865,167895,780.1601493,0.048907361,881.811,239.31,239.31,87.64,78.01,29.65,54423
1676,1676,Standard,Three bed,Tipperary,872.98,17865,167895,780.1601493,0.048865379,881.811,239.31,239.31,87.64,78.01,29.65,54423
1677,1677,Budget,Three bed,Tipperary,853.91,17865,167895,780.1601493,0.047797929,881.811,239.31,239.31,87.64,78.01,29.65,54423
1678,1678,Budget,Three bed,Tipperary,850.17,17865,167895,780.1601493,0.047588581,881.811,239.31,239.31,87.64,78.01,29.65,54423
1679,1679,Budget,Four plus bed,Tipperary,849.52,17865,167895,780.1601493,0.047552197,975.13,239.31,239.31,87.64,78.01,29.65,54423
1680,1680,Budget,All bedrooms,Tipperary,838.06,17865,167895,780.1601493,0.046910719,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1681,1681,Budget,Three bed,Tipperary,827.35,17865,167895,780.1601493,0.046311223,881.811,239.31,239.31,87.64,78.01,29.65,54423
1682,1682,Budget,Three bed,Tipperary,825.35,17865,167895,780.1601493,0.046199272,881.811,239.31,239.31,87.64,78.01,29.65,54423
1683,1683,Budget,All bedrooms,Tipperary,819.04,17865,167895,780.1601493,0.045846068,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1684,1684,Budget,All bedrooms,Tipperary,818.36,17865,167895,780.1601493,0.045808004,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1685,1685,Budget,All bedrooms,Tipperary,814.53,17865,167895,780.1601493,0.045593619,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1686,1686,Budget,1 to 3 bed,Tipperary,810.25,17865,167895,780.1601493,0.045354044,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1687,1687,Budget,All bedrooms,Tipperary,809.0,17865,167895,780.1601493,0.045284075,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1688,1688,Budget,One bed,Tipperary,802.28,17865,167895,780.1601493,0.044907921,626.9442857,239.31,239.31,87.64,78.01,29.65,54423
1689,1689,Budget,Two bed,Tipperary,801.06,17865,167895,780.1601493,0.044839631,728.793,239.31,239.31,87.64,78.01,29.65,54423
1690,1690,Budget,1 to 3 bed,Tipperary,795.83,17865,167895,780.1601493,0.044546879,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1691,1691,Budget,1 to 3 bed,Tipperary,792.71,17865,167895,780.1601493,0.044372236,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1692,1692,Budget,All bedrooms,Tipperary,789.77,17865,167895,780.1601493,0.044207669,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1693,1693,Budget,1 to 3 bed,Tipperary,787.43,17865,167895,780.1601493,0.044076686,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1694,1694,Budget,1 to 3 bed,Tipperary,775.02,17865,167895,780.1601493,0.043382032,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1695,1695,Budget,Two bed,Tipperary,771.45,17865,167895,780.1601493,0.0431822,728.793,239.31,239.31,87.64,78.01,29.65,54423
1696,1696,Budget,Three bed,Tipperary,755.91,17865,167895,780.1601493,0.042312343,881.811,239.31,239.31,87.64,78.01,29.65,54423
1697,1697,Budget,1 to 3 bed,Tipperary,754.9,17865,167895,780.1601493,0.042255807,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1698,1698,Budget,1 to 2 bed,Tipperary,754.07,17865,167895,780.1601493,0.042209348,687.222,239.31,239.31,87.64,78.01,29.65,54423
1699,1699,Budget,Two bed,Tipperary,749.59,17865,167895,780.1601493,0.041958578,728.793,239.31,239.31,87.64,78.01,29.65,54423
1700,1700,Budget,All bedrooms,Tipperary,741.85,17865,167895,780.1601493,0.041525329,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1701,1701,Budget,Two bed,Tipperary,740.34,17865,167895,780.1601493,0.041440806,728.793,239.31,239.31,87.64,78.01,29.65,54423
1702,1702,Budget,1 to 2 bed,Tipperary,739.87,17865,167895,780.1601493,0.041414498,687.222,239.31,239.31,87.64,78.01,29.65,54423
1703,1703,Budget,Two bed,Tipperary,738.9,17865,167895,780.1601493,0.041360202,728.793,239.31,239.31,87.64,78.01,29.65,54423
1704,1704,Budget,All bedrooms,Tipperary,732.44,17865,167895,780.1601493,0.040998601,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1705,1705,Budget,Two bed,Tipperary,728.79,17865,167895,780.1601493,0.040794291,728.793,239.31,239.31,87.64,78.01,29.65,54423
1706,1706,Budget,1 to 2 bed,Tipperary,725.65,17865,167895,780.1601493,0.040618528,687.222,239.31,239.31,87.64,78.01,29.65,54423
1707,1707,Budget,All bedrooms,Tipperary,720.66,17865,167895,780.1601493,0.040339211,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1708,1708,Budget,Two bed,Tipperary,715.23,17865,167895,780.1601493,0.040035264,728.793,239.31,239.31,87.64,78.01,29.65,54423
1709,1709,Budget,1 to 2 bed,Tipperary,712.44,17865,167895,780.1601493,0.039879093,687.222,239.31,239.31,87.64,78.01,29.65,54423
1710,1710,Budget,1 to 2 bed,Tipperary,710.23,17865,167895,780.1601493,0.039755388,687.222,239.31,239.31,87.64,78.01,29.65,54423
1711,1711,Budget,1 to 3 bed,Tipperary,706.88,17865,167895,780.1601493,0.03956787,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1712,1712,Budget,1 to 3 bed,Tipperary,706.32,17865,167895,780.1601493,0.039536524,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1713,1713,Budget,1 to 2 bed,Tipperary,702.84,17865,167895,780.1601493,0.03934173,687.222,239.31,239.31,87.64,78.01,29.65,54423
1714,1714,Budget,1 to 3 bed,Tipperary,698.47,17865,167895,780.1601493,0.039097117,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1715,1715,Budget,Two bed,Tipperary,692.05,17865,167895,780.1601493,0.038737755,728.793,239.31,239.31,87.64,78.01,29.65,54423
1716,1716,Budget,All bedrooms,Tipperary,689.02,17865,167895,780.1601493,0.03856815,809.6558333,239.31,239.31,87.64,78.01,29.65,54423
1717,1717,Budget,Two bed,Tipperary,683.14,17865,167895,780.1601493,0.038239015,728.793,239.31,239.31,87.64,78.01,29.65,54423
1718,1718,Budget,1 to 3 bed,Tipperary,671.66,17865,167895,780.1601493,0.037596418,778.1008333,239.31,239.31,87.64,78.01,29.65,54423
1719,1719,Budget,Two bed,Tipperary,667.38,17865,167895,780.1601493,0.037356843,728.793,239.31,239.31,87.64,78.01,29.65,54423
1720,1720,Budget,1 to 2 bed,Tipperary,662.69,17865,167895,780.1601493,0.037094318,687.222,239.31,239.31,87.64,78.01,29.65,54423
1721,1721,Budget,One bed,Tipperary,649.97,17865,167895,780.1601493,0.036382312,626.9442857,239.31,239.31,87.64,78.01,29.65,54423
1722,1722,Budget,1 to 2 bed,Tipperary,637.93,17865,167895,780.1601493,0.035708368,687.222,239.31,239.31,87.64,78.01,29.65,54423
1723,1723,Budget,One bed,Tipperary,630.87,17865,167895,780.1601493,0.035313182,626.9442857,239.31,239.31,87.64,78.01,29.65,54423
1724,1724,Budget,One bed,Tipperary,625.73,17865,167895,780.1601493,0.035025469,626.9442857,239.31,239.31,87.64,78.01,29.65,54423
1725,1725,Budget,1 to 2 bed,Tipperary,616.82,17865,167895,780.1601493,0.034526728,687.222,239.31,239.31,87.64,78.01,29.65,54423
1726,1726,Budget,One bed,Tipperary,614.44,17865,167895,780.1601493,0.034393507,626.9442857,239.31,239.31,87.64,78.01,29.65,54423
1727,1727,Budget,1 to 2 bed,Tipperary,609.68,17865,167895,780.1601493,0.034127064,687.222,239.31,239.31,87.64,78.01,29.65,54423
1728,1728,Budget,One bed,Tipperary,569.27,17865,167895,780.1601493,0.031865099,626.9442857,239.31,239.31,87.64,78.01,29.65,54423
1729,1729,Budget,One bed,Tipperary,496.05,17865,167895,780.1601493,0.027766583,626.9442857,239.31,239.31,87.64,78.01,29.65,54423
1730,1730,Luxury,Four plus bed,Waterford,2103.31,23000,127363,1004.115167,0.091448261,1570.515,156.59,283.68,60.72,105.1,27.18,54057
1731,1731,Standard,Four plus bed,Waterford,1628.68,23000,127363,1004.115167,0.070812174,1570.515,156.59,283.68,60.72,105.1,27.18,54057
1732,1732,Standard,All bedrooms,Waterford,1596.86,23000,127363,1004.115167,0.069428696,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1733,1733,Standard,Four plus bed,Waterford,1404.21,23000,127363,1004.115167,0.061052609,1570.515,156.59,283.68,60.72,105.1,27.18,54057
1734,1734,Standard,All bedrooms,Waterford,1318.68,23000,127363,1004.115167,0.057333913,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1735,1735,Standard,Three bed,Waterford,1216.19,23000,127363,1004.115167,0.052877826,1083.613333,156.59,283.68,60.72,105.1,27.18,54057
1736,1736,Standard,Three bed,Waterford,1210.91,23000,127363,1004.115167,0.052648261,1083.613333,156.59,283.68,60.72,105.1,27.18,54057
1737,1737,Standard,1 to 3 bed,Waterford,1209.2,23000,127363,1004.115167,0.052573913,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1738,1738,Standard,All bedrooms,Waterford,1178.4,23000,127363,1004.115167,0.051234783,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1739,1739,Standard,1 to 3 bed,Waterford,1171.54,23000,127363,1004.115167,0.050936522,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1740,1740,Standard,Four plus bed,Waterford,1145.86,23000,127363,1004.115167,0.04982,1570.515,156.59,283.68,60.72,105.1,27.18,54057
1741,1741,Standard,All bedrooms,Waterford,1138.65,23000,127363,1004.115167,0.049506522,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1742,1742,Standard,Two bed,Waterford,1107.87,23000,127363,1004.115167,0.048168261,926.01,156.59,283.68,60.72,105.1,27.18,54057
1743,1743,Standard,All bedrooms,Waterford,1099.33,23000,127363,1004.115167,0.047796957,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
1744,1744,Standard,1 to 3 bed,Waterford,1099.33,23000,127363,1004.115167,0.047796957,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1745,1745,Standard,1 to 3 bed,Waterford,1095.28,23000,127363,1004.115167,0.04762087,956.5686667,156.59,283.68,60.72,105.1,27.18,54057
1746,1746,Standard,Three bed,Waterford,1076.13,23000,127363,1004.115167,0.046788261,1083.613333,156.59,283.68,60.72,105.1,27.18,54057
1747,1747,Standard,1 to 2 bed,Waterford,1068.1,23000,127363,1004.115167,0.04643913,881.35375,156.59,283.68,60.72,105.1,27.18,54057
1748,1748,Standard,All bedrooms,Waterford,1059.1,23000,127363,1004.115167,0.046047826,1030.973125,156.59,283.68,60.72,105.1,27.18,54057
